"test","browser","url","score","title","description"
"axe","CHROME","http://cdn2.hubspot.net/hub/153358/file-268675364-pdf/docs/Deque_Company_Overview.pdf?&__hssc=174910525.17.1418673957102&__hstc=174910525.21637972afb7fcf382f0d496728d574d.1407359340803.1418391710681.1418673957102.103&hsCtaTracking=61db76f2-5e69-42cf-8d77-a61c73fcb92d|8ccd0951-63fd-4968-bb28-45922fde3f25","0","Documents must have <title> element to aid in navigation","Ensures each HTML document contains a non-empty <title> element"
"axe","CHROME","http://cdn2.hubspot.net/hub/153358/file-268675364-pdf/docs/Deque_Company_Overview.pdf?&__hssc=174910525.17.1418673957102&__hstc=174910525.21637972afb7fcf382f0d496728d574d.1407359340803.1418391710681.1418673957102.103&hsCtaTracking=61db76f2-5e69-42cf-8d77-a61c73fcb92d|8ccd0951-63fd-4968-bb28-45922fde3f25","0","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute"
"axe","CHROME","http://cdn2.hubspot.net/hub/153358/file-268675364-pdf/docs/Deque_Company_Overview.pdf?&__hssc=174910525.17.1418673957102&__hstc=174910525.21637972afb7fcf382f0d496728d574d.1407359340803.1418391710681.1418673957102.103&hsCtaTracking=61db76f2-5e69-42cf-8d77-a61c73fcb92d|8ccd0951-63fd-4968-bb28-45922fde3f25","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","http://cdn2.hubspot.net/hub/153358/file-268675364-pdf/docs/Deque_Company_Overview.pdf?&__hssc=174910525.17.1418673957102&__hstc=174910525.21637972afb7fcf382f0d496728d574d.1407359340803.1418391710681.1418673957102.103&hsCtaTracking=61db76f2-5e69-42cf-8d77-a61c73fcb92d|8ccd0951-63fd-4968-bb28-45922fde3f25","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","http://media.wix.com/ugd/903309_d85d0d6f9ce7991e7d7932c8043f3177.pdf?dn=Bio+Billups+HHS.pdf","0","Documents must have <title> element to aid in navigation","Ensures each HTML document contains a non-empty <title> element"
"axe","CHROME","http://media.wix.com/ugd/903309_d85d0d6f9ce7991e7d7932c8043f3177.pdf?dn=Bio+Billups+HHS.pdf","0","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute"
"axe","CHROME","http://media.wix.com/ugd/903309_d85d0d6f9ce7991e7d7932c8043f3177.pdf?dn=Bio+Billups+HHS.pdf","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","http://media.wix.com/ugd/903309_d85d0d6f9ce7991e7d7932c8043f3177.pdf?dn=Bio+Billups+HHS.pdf","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","http://www.rod-group.com/sites/default/files/2016%20Annual%20Report%20-%20The%20Global%20Economics%20of%20Disability.pdf","0","Documents must have <title> element to aid in navigation","Ensures each HTML document contains a non-empty <title> element"
"axe","CHROME","http://www.rod-group.com/sites/default/files/2016%20Annual%20Report%20-%20The%20Global%20Economics%20of%20Disability.pdf","0","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute"
"axe","CHROME","http://www.rod-group.com/sites/default/files/2016%20Annual%20Report%20-%20The%20Global%20Economics%20of%20Disability.pdf","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","http://www.rod-group.com/sites/default/files/2016%20Annual%20Report%20-%20The%20Global%20Economics%20of%20Disability.pdf","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://www.youtube.com/embed/videoseries?list=PLdhQLgcmuKTsQ1V6ZhQB0hPxYXJQDLNAz","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://www.youtube.com/embed/videoseries?list=PLdhQLgcmuKTsQ1V6ZhQB0hPxYXJQDLNAz","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://www.youtube.com/embed/videoseries?list=PLdhQLgcmuKTsQ1V6ZhQB0hPxYXJQDLNAz","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://pattern-library.dequelabs.com/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://pattern-library.dequelabs.com/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://globalaccessibilityawarenessday.org/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://dequeuniversity.com/scholarships/apply","0","Checkbox inputs with the same name attribute value must be part of a group","Ensures related <input type=""checkbox""> elements have a group and that the group designation is consistent"
"axe","CHROME","https://dequeuniversity.com/scholarships/apply","0","Radio inputs with the same name attribute value must be part of a group","Ensures related <input type=""radio""> elements have a group and that the group designation is consistent"
"axe","CHROME","https://addons.mozilla.org/en-US/firefox/addon/axe-devtools/","0","Certain ARIA roles must contain particular children","Ensures elements with an ARIA role that require child roles contain them"
"axe","CHROME","https://addons.mozilla.org/en-US/firefox/addon/axe-devtools/","0","autocomplete attribute must be used correctly","Ensure the autocomplete attribute is correct and suitable for the form field"
"axe","CHROME","https://addons.mozilla.org/en-US/firefox/addon/axe-devtools/","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://addons.mozilla.org/en-US/firefox/addon/axe-devtools/","0","<dl> elements must only directly contain properly-ordered <dt> and <dd> groups, <script> or <template> elements","Ensures <dl> elements are structured correctly"
"axe","CHROME","https://addons.mozilla.org/en-US/firefox/addon/axe-devtools/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://addons.mozilla.org/en-US/firefox/addon/axe-devtools/","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://addons.mozilla.org/en-US/firefox/addon/axe-devtools/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://addons.mozilla.org/en-US/firefox/addon/axe-devtools/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.w3.org/WAI/standards-guidelines/wcag/","0","Page must not have more than one contentinfo landmark","Ensures the page has at most one contentinfo landmark"
"axe","CHROME","http://www.jennison.ca/","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","http://www.jennison.ca/","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","http://www.jennison.ca/","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://www.deque.com/company/careers/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/company/careers/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/company/careers/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/company/careers/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/axe/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/axe/","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://www.deque.com/axe/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/axe/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/axe/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=2364&context=etd","0","Documents must have <title> element to aid in navigation","Ensures each HTML document contains a non-empty <title> element"
"axe","CHROME","https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=2364&context=etd","0","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute"
"axe","CHROME","https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=2364&context=etd","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=2364&context=etd","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
